entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
49962,1.4217596,-12,0.58171016,0.493558,0
50153,2.8174267,-12,1.0251921,1.0251921,10
50946,2.3802674,-12,0.87792844,0.87792844,1
51434,1.0886493,-12,6.994061,1.0442935,10
51532,1.3633363,-12,0.00038646994,0.652929,10
51779,1.6686014,-12,1.0673453,0.92627823,0
51916,3.6834342,-12,0.52766156,0.52766156,1
52226,2.4237347,-12,1.0341929,1.0341929,10
52550,1.9488541,-12,0.56875587,0.4992875,0
52681,1.4281615,-12,0.81246054,0.81246054,1
53299,0.7987474,-12,0.9027811,0.9027811,1
53341,0.68557245,-12,0.15012094,0.79228836,10
53420,1.7401097,-12,6.8147593e-18,0.803431,10
53617,0.5214276,-12,0.9050201,0.83359236,0
53650,1.0717806,-12,0.64622,0.5566429,0
53876,1.0188438,-12,1.3165091,1.1113613,0
56084,4.220325,-12,0.9459422,0.9459422,1
56351,1.0316018,-12,1.8730484,1.8730484,1
56782,3.0288286,-12,0.18849428,1.0178331,10
56788,0.98683155,-12,1.2459363,1.0719308,0
57279,1.9719464,-12,0.8531062,0.8531062,1
57494,0.95881575,-12,0.97326,0.888499,0
57865,1.8745446,-12,0.83666706,0.7356403,0
57870,1.5159887,-12,0.6735864,0.6735864,1
57911,1.0590519,-12,0.72396433,0.6181243,0
58076,0.66215676,-12,0.044036128,1.2251742,10
58346,0.90472764,-12,1.035294,1.035294,2
58413,1.9694327,-12,0.41100228,0.41100228,1
58750,2.8319163,-12,1.2203541,1.0431839,0
59388,1.441837,-12,0.98041344,0.98041344,1
59872,2.241294,-12,1.9145634e-07,0.9280584,10
60135,1.4762806,-12,0.7634554,0.7634554,1
60583,1.0203747,-12,0.15726502,0.46743596,10
60600,1.2297328,-12,0.7618292,0.7618292,1
60803,1.3649155,-12,0.22063103,0.22063103,1
61177,1.3474759,-12,1.242025,1.076879,0
61387,2.6990297,-12,1.0181369,1.0181369,1
62202,3.851701,-12,1.2634834,1.0907984,0
62367,2.0527546,-12,0.8984626,0.8984626,1
62426,2.8089697,-12,1.2194955,1.2194955,1
62614,1.3979168,-12,0.85375106,0.85375106,1
63007,0.84107244,-12,0.9644098,0.80377096,0
63265,2.067653,-12,0.9928465,0.87791336,0
63366,3.776052,-12,1.1295601,1.1295601,1
64086,2.172787,-12,0.78414905,0.78414905,10
65414,1.8571316,-12,1.1729577,1.0465281,0
65424,0.84723455,-12,0.4357325,0.40134543,0
65598,1.2555114,-12,1.0457463,1.0457463,1
66339,2.7112267,-12,1.3528942,1.0280298,0
66648,1.9468735,-12,1.1203768,0.9378441,0
66982,1.6783123,-12,0.97014374,0.97014374,1
67104,1.5586262,-12,0.9450538,0.8201458,0
67627,3.5939133,-12,0.8977357,0.8977357,2
67647,0.681565,-12,0.5603694,0.5603694,1
67761,1.9774384,-12,1.165903,1.165903,1
67991,1.6294662,-12,0.062617086,0.9990766,10
68073,1.4137869,-12,0.2886962,0.84756434,10
68257,2.8130536,-12,1.6174426,1.3642772,0
68876,1.1170827,-12,0.94976336,0.94976336,1
68918,2.5406919,-12,1.2323691,1.0331644,0
68970,1.5527296,-12,0.989341,0.989341,1
69315,1.3838818,-12,0.86822087,0.8425147,0
69445,0.62741077,-12,0.7870389,0.6035667,0
69728,2.295142,-12,1.1185938,1.1185938,1
69750,2.30655,-12,2.8942382,0.51380146,10
70092,1.0838771,-12,2.9342327,0.85835415,10
70330,2.1769726,-12,1.1302605,1.1302605,2
71518,1.6323985,-12,1.0393353,1.0393353,1
71629,0.9107687,-12,1.6613386,1.4190671,0
71858,1.5248989,-12,0.96805775,0.96805775,1
72062,1.194599,-12,0.53940433,0.53940433,1
72529,0.70125,-12,0.71761364,0.6680651,0
72886,3.3573146,-12,0.79991764,0.79991764,1
73290,1.5056648,-12,1.05852,0.9093007,0
73792,0.7664953,-12,1.1238953,0.9614259,0
74338,0.7198754,-12,0.48220536,0.39569706,0
75107,1.3100309,-12,1.0361352,1.0361352,1
75275,1.3886182,-12,1.1860852,1.0240653,0
76192,3.2238925,-12,0.4413687,0.4413687,1
76394,1.5299306,-12,1.029879,1.029879,1
76406,1.1155065,-12,0.35769692,0.9437672,0
76630,1.3289722,-12,0.6901405,0.59571254,0
76649,6.4049153,-12,0.52717274,0.52717274,2
76912,1.5276853,-12,0.80352664,0.80352664,1
76943,2.8093102,-12,7.191096,0.9544341,10
77161,3.9253507,-12,0.6261233,0.5292136,0
77200,1.9100505,-12,1.0549786,1.0391309,0
77255,1.2082111,-12,0.07066082,0.47805429,10
77749,1.7066714,-12,1.3689309,1.3689309,1
77940,1.5538003,-12,0.90719295,0.90719295,1
78309,1.4039663,-12,1.2684311,0.9900352,10
78584,1.1537678,-12,0.8820326,0.8820326,1
78624,0.5273112,-12,1.1160944,0.9404394,0
78841,0.5539851,-12,1.0272672,0.9305154,0
78940,2.1772537,-12,1.0302238,1.0302238,1
79018,3.5865731,-12,1.013849,1.013849,10
79077,1.6831762,-12,9.669136,0.9290069,10
79223,1.077268,-12,1.0086209,1.0086209,3
79234,1.4549438,-12,1.253724,1.1504884,0
79284,0.8660203,-12,1.1693907,0.87791336,0
79299,3.2523618,-12,0.98413056,0.98413056,10
81204,1.4834698,-12,0.86485434,0.73630196,0
81406,2.42149,-12,0.54305184,0.54305184,1
81462,4.21793,-12,0.8260302,0.8260302,1
81982,2.660838,-12,0.5709557,0.5709557,1
82338,1.7088296,-12,1.0924921,0.9436733,0
83418,0.9772595,-12,1.0732822,1.0216396,0
83457,2.3372278,-12,1.047662,1.047662,1
83497,0.4831852,-12,1.0410442,0.9014663,0
84148,1.1658171,-12,0.73014635,0.73014635,1
84584,1.9247212,-12,0.97783965,0.97783965,10
85078,1.3440856,-12,1.1865771,1.0308416,0
85316,1.2328732,-12,1.2077261,1.036127,0
86379,0.6456304,-12,0.63569957,0.5267926,0
87003,0.5971282,-12,1.0231702,0.57301575,10
87026,2.2288797,-12,0.39792636,0.39792636,2
87690,1.7781144,-12,0.92526054,0.92526054,1
87828,2.1408622,-12,1.8648549,1.6117101,0
87966,1.2545384,-12,0.6612781,0.57051766,0
88045,1.4596307,-12,1.0227052,1.0227052,10
88874,2.6820576,-12,1.0772092,1.0772092,1
89258,1.5948025,-12,10.095516,0.97603625,10
89439,1.7286307,-12,1.5061336,1.2756188,0
89548,2.29948,-12,0.50561285,0.50561285,1
89819,0.95259047,-12,0.009749992,1.0333421,10
89989,2.4272797,-12,1.1830878,0.94581413,0
90565,2.0413237,-12,1.3678467,1.3678467,1
90999,1.4382281,-12,0.9523092,0.9523092,1
91036,1.0466515,-12,1.0184337,1.0184337,1
91098,1.2758609,-12,1.2356633,1.0479406,0
91109,1.0431845,-12,0.0004958265,0.92674774,10
91177,0.74849427,-12,1.818567,1.6200768,0
91402,1.1894344,-12,1.0289466,0.88824505,0
91819,3.342266,-12,1.0978055,0.9763316,0
92420,0.8745315,-12,0.5470787,0.5470787,1
93138,1.884456,-12,0.6890686,0.6890686,1
93141,1.9848349,-12,1.0579513,1.0579513,1
93437,1.7198399,-12,1.0320077,1.0320077,1
94693,2.1346188,-12,1.0531503,0.9443116,0
95504,1.234649,-12,0.15417826,0.88383436,10
95570,1.1974679,-12,0.6954994,0.6954994,1
95620,1.6204138,-12,0.47386223,0.47386223,10
96077,1.3719277,-12,0.63193905,0.63193905,1
96080,1.1667241,-12,0.7283443,0.7283443,1
96516,3.1483712,-12,1.1640589,1.1640589,1
96645,2.5326357,-12,1.0401074,1.0401074,2
96944,0.86562157,-12,2.3059854e-10,0.4393539,10
97116,1.2834504,-12,1.1798766,1.0495172,0
97130,1.0853357,-12,8.829302,0.8785467,10
97182,2.0230033,-12,0.6630946,0.5739151,0
97840,0.84684396,-12,0.8371391,0.7815779,0
97845,1.4537519,-12,1.4531348e-07,1.0464051,10
97881,1.0949476,-12,0.8467644,0.75114137,0
98105,2.658808,-12,1.163743,1.0389072,0
98344,1.2582139,-12,0.38907927,0.3339371,0
98393,2.2869143,-12,1.0045466,1.0045466,1
98559,3.3681035,-12,0.8069535,0.8069535,1
98690,3.187161,-12,0.7582133,0.7582133,1
98739,1.9716262,-12,0.906583,0.906583,2
99114,2.2389061,-12,1.2541025,1.2541025,10
99926,0.9639617,-12,0.08142781,0.98885214,10
100018,1.2977216,-12,0.5728642,0.5291366,0
100076,1.1753697,-12,0.062111855,0.99745524,10
100594,1.5437838,-12,0.59976465,0.59976465,1
100926,3.4094408,-12,1.0641512,1.0641512,2
101266,1.45225,-12,0.44339323,0.44339323,1
101512,1.3483193,-12,1.090832,0.9508138,0
102537,1.6806221,-12,0.12739632,0.94874156,10
102816,2.506774,-12,1.0128368,1.0128368,1
103792,1.2590055,-12,0.79138404,0.79138404,1
103798,3.4636436,-12,1.4928818,1.2575389,0
103861,2.2890823,-12,0.96788126,0.96788126,1
104021,2.1792142,-12,0.0001516735,1.1378247,10
104137,0.74782544,-12,3.4581327,0.57564336,10
104203,1.2513729,-12,0.5832998,0.5832998,1
104707,2.9429824,-12,0.964686,0.83136505,0
104803,1.8730371,-12,1.2063644,1.0447947,0
105086,1.8419107,-12,9.282028e-22,0.40652484,10
105130,2.7147377,-12,1.1040642,0.97617173,0
105357,0.26555625,-12,0.52842814,0.52868384,0
105514,2.6547318,-12,1.0025209,1.0025209,1
105628,2.0226276,-12,4.1783093e-08,0.7869561,10
106303,0.9648152,-12,1.0196288,0.87791336,0
106425,2.7730472,-12,0.54865575,0.54865575,2
106462,0.86000353,-12,9.77657,1.1220158,10
106587,2.1132314,-12,0.75519276,0.65580297,0
106676,3.0008206,-12,1.0119668,1.0119668,10
106735,1.2126055,-12,0.88979673,0.88979673,1
106739,1.1666666,-12,0.96918106,0.96918106,1
106798,1.0954788,-12,7.7072396,1.0348837,10
107000,1.2501801,-12,0.98989934,0.98989934,1
107074,2.1983178,-12,0.81653774,0.81653774,1
107425,1.776002,-12,1.2268458e-05,0.65750974,10
108316,0.76260835,-12,0.000118004486,1.0047202,10
108529,3.5225818,-12,1.0361611,1.0361611,1
108692,1.006909,-12,1.1727211,0.9909376,0
108976,0.7221916,-12,3.4486532,1.0074508,10
109013,1.2756727,-12,0.82420063,0.82420063,1
109084,1.0845381,-12,0.6071691,0.5229274,0
109332,1.5533608,-12,0.07297054,0.9762199,10
109684,0.61356676,-12,5.6143203,0.6022854,10
109867,1.3235763,-12,0.3206924,0.3206924,10
110530,1.1848463,-12,2.4008937e-10,1.2987695,10
110599,2.0540898,-12,0.94751775,0.94751775,10
110740,0.99452925,-12,0.51165324,0.47276208,0
111338,0.87990636,-12,0.90543574,0.87791336,0
111923,2.0139666,-12,1.0390176,1.0390176,1
112559,1.0373029,-12,0.5130577,0.5130577,1
113132,0.7881195,-12,0.31554785,0.74893034,10
113196,0.63692296,-12,0.6176869,0.6176869,1
113328,1.6119766,-12,0.35709396,0.35709396,1
113604,1.9559635,-12,0.88029563,0.88029563,1
114203,1.86597,-12,0.97102886,0.97102886,1
115062,0.7206442,-12,0.00030898297,1.0455337,10
115184,1.8809961,-12,0.9830589,0.9830589,10
115326,0.8256635,-12,0.9599915,0.8550766,0
115454,1.2853842,-12,1.2967947,0.97264296,10
115700,1.094244,-12,0.8517429,0.8438988,0
115797,1.0037341,-12,0.38577476,0.38577476,1
116086,1.0249245,-12,1.1410515,1.0675164,0
116379,0.61350596,-12,5.881286,1.1957144,10
116501,1.4900573,-12,1.434769,1.434769,2
116618,3.0874665,-12,1.0481207,1.0481207,1
116714,1.4519621,-12,1.1056851,1.023455,0
117229,0.4416751,-12,0.93237036,0.87791336,0
118534,1.556112,-12,1.0172126,0.98809534,0
118676,2.231157,-12,0.6994904,0.5972133,0
118857,1.1589338,-12,0.64101416,0.56321985,0
118969,1.3907897,-12,1.0432476,1.0432476,1
119163,0.95409507,-12,1.0384103,1.0384103,1
119358,1.2315408,-12,1.0434095,1.0434095,1
119872,0.89313257,-12,1.0170052,1.0028236,0
120146,2.0827787,-12,1.0461181,1.0461181,2
120197,2.5280843,-12,1.6257044,1.6257044,2
121045,0.3149188,-12,0.57732344,0.5506226,0
121457,1.1231328,-12,1.2068926,1.0,0
122283,1.3840364,-12,0.9754803,0.858842,0
122303,3.1651497,-12,1.2036263,1.0306501,0
122498,2.1892107,-12,0.89364153,0.89364153,1
122671,1.5465876,-12,0.64985245,0.64985245,1
123529,1.6198963,-12,1.0631977,1.0631977,1
123804,1.4463145,-12,5.672183,0.97944283,10
124320,1.911513,-12,1.003277,0.87628835,0
124676,1.5389682,-12,0.9578757,0.9578757,1
124680,4.410675,-12,1.2790228,1.2790228,1
124741,2.106025,-12,1.0473975,1.0473975,1
124968,0.78951555,-12,0.6103846,0.51915824,0
125063,1.0048112,-12,0.7320579,0.59028393,10
125425,1.6879238,-12,0.95480996,0.95480996,1
125599,0.60739946,-12,1.0116104,0.9853358,0
126204,1.8753815,-12,0.6557071,0.6557071,1
126321,2.569508,-12,1.0,1.0,10
126501,3.1596377,-12,0.958188,0.958188,1
126963,0.7346522,-12,0.6522115,0.55073583,0
127112,1.3073794,-12,1.3285083e-09,0.5071302,10
